── entry warnings ──
他們 學校在 山上 (easy): [pinyin-mismatch] 他們: authored "tāmen" vs computed "tāmén" (typo or multi-reading word)
他們 學校在 山上 (easy): [pinyin-mismatch] 姐姐: authored "jiějie" vs computed "jiějiě" (typo or multi-reading word)
他們 學校在 山上 (easy): [pinyin-mismatch] 高興: authored "gāoxìng" vs computed "gāoxīng" (typo or multi-reading word)
我們去喝下午茶 (easy): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我們去喝下午茶 (easy): [pinyin-mismatch] 他們: authored "tāmen" vs computed "tāmén" (typo or multi-reading word)
我們去喝下午茶 (easy): [pinyin-mismatch] 有空: authored "yǒu kòng" vs computed "yǒukōng" (typo or multi-reading word)
我們去喝下午茶 (easy): [pinyin-mismatch] 聽音樂: authored "tīngyīnyuè" vs computed "tīngyīnlè" (typo or multi-reading word)
我們去士林夜市 (easy): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我們去士林夜市 (easy): [pinyin-mismatch] 我們: authored "wǒmen" vs computed "wǒmén" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 不錯: authored "bù cuò" vs computed "búcuò" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 幾個: authored "jǐge" vs computed "jīgè" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 有空: authored "yǒu kòng" vs computed "yǒukōng" (typo or multi-reading word)
我們去士林夜市 (hard): [pinyin-mismatch] 這個: authored "zhè ge" vs computed "zhègè" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 了: authored "le" vs computed "liǎo" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 好不好: authored "hǎo bù hǎo" vs computed "hǎobuhǎo" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 怎麼: authored "zěnme" vs computed "zěnmó" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 我們: authored "wǒmen" vs computed "wǒmén" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 有一家: authored "yǒu yī jiā" vs computed "yǒuyìjiā" (typo or multi-reading word)
我們去士林夜市 (medium): [pinyin-mismatch] 這個: authored "zhè ge" vs computed "zhègè" (typo or multi-reading word)
我的房間和我的貓 (easy): [pinyin-mismatch] 房間: authored "fáng jiān" vs computed "fángjiàn" (typo or multi-reading word)
我的房間和我的貓 (easy): [pinyin-mismatch] 桌子: authored "zhuōzi" vs computed "zhuōzǐ" (typo or multi-reading word)
我的房間和我的貓 (easy): [pinyin-mismatch] 橘子: authored "júzi" vs computed "júzǐ" (typo or multi-reading word)
我的房間和我的貓 (easy): [pinyin-mismatch] 睡覺: authored "shuì jiào" vs computed "shuìjué" (typo or multi-reading word)
我的錢包在哪裡? (easy): [pinyin-mismatch] 一起: authored "yīqǐ" vs computed "yìqǐ" (typo or multi-reading word)
我的錢包在哪裡? (easy): [pinyin-mismatch] 空: authored "kòng" vs computed "kōng" (typo or multi-reading word)
我的錢包在哪裡? (easy): [pinyin-mismatch] 聽音樂: authored "tīng yīnyuè" vs computed "tīngyīnlè" (typo or multi-reading word)
我的錢包在哪裡? (easy): [pinyin-mismatch] 高興: authored "gāo xìng" vs computed "gāoxīng" (typo or multi-reading word)
捷運站在哪裡？ (easy): [pinyin-mismatch] 嗎: authored "ma" vs computed "má" (typo or multi-reading word)
捷運站在哪裡？ (easy): [pinyin-mismatch] 高興: authored "gāoxìng" vs computed "gāoxīng" (typo or multi-reading word)
捷運站在哪裡？ (hard): [pinyin-mismatch] 一直: authored "yī zhí" vs computed "yìzhí" (typo or multi-reading word)
捷運站在哪裡？ (hard): [pinyin-mismatch] 幾分鐘: authored "jǐ fēn zhōng" vs computed "jīfēnzhōng" (typo or multi-reading word)
捷運站在哪裡？ (medium): [pinyin-mismatch] 不會: authored "bù huì" vs computed "búhuì" (typo or multi-reading word)
捷運站在哪裡？ (medium): [pinyin-mismatch] 心裡: authored "xīnli" vs computed "xīnlǐ" (typo or multi-reading word)
捷運站在哪裡？ (medium): [pinyin-mismatch] 時間: authored "shíjiān" vs computed "shíjiàn" (typo or multi-reading word)

── distinct questions ──
他們 學校在 山上 (easy) | listening | Q: (nghe) 一起去 | ✓ 一起去 | options: 一起去 / 下課 / 做飯 / 回
我們去喝下午茶 (easy) | reverse | Q: have | ✓ 有 | options: 做 / 啊 / 家 / 有
我們去喝下午茶 (easy) | reverse | Q: have | ✓ 有 | options: 兩點半 / 巧克力 / 有 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: have | ✓ 有 | options: 兩點半 / 星期六 / 有 / 有空
我們去喝下午茶 (easy) | reverse | Q: have | ✓ 有 | options: 啊 / 家 / 有 / 有空
我們去喝下午茶 (easy) | reverse | Q: have | ✓ 有 | options: 在 / 很多 / 有 / 種
我們去喝下午茶 (easy) | reverse | Q: have | ✓ 有 | options: 好吃 / 好啊 / 巧克力 / 有
我們去喝下午茶 (easy) | reverse | Q: home | ✓ 家 | options: 下午 / 哪裡 / 家 / 有
我們去喝下午茶 (easy) | reverse | Q: home | ✓ 家 | options: 下午茶 / 做 / 兩點半 / 家
我們去喝下午茶 (easy) | reverse | Q: home | ✓ 家 | options: 下午茶 / 做 / 家 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: home | ✓ 家 | options: 下午茶 / 家 / 有 / 要
我們去喝下午茶 (easy) | reverse | Q: home | ✓ 家 | options: 你 / 去 / 家 / 星期六
我們去喝下午茶 (easy) | reverse | Q: home | ✓ 家 | options: 你 / 咖啡廳 / 家 / 有
我們去喝下午茶 (easy) | reverse | Q: home | ✓ 家 | options: 你 / 好吃 / 好啊 / 家
我們去喝下午茶 (easy) | reverse | Q: home | ✓ 家 | options: 冰淇淋 / 喝 / 家 / 看書
我們去喝下午茶 (easy) | reverse | Q: home | ✓ 家 | options: 冰淇淋 / 在 / 家 / 巧克力
我們去喝下午茶 (easy) | reverse | Q: home | ✓ 家 | options: 加 / 加油 / 嫁給 / 家
我們去喝下午茶 (easy) | reverse | Q: home | ✓ 家 | options: 加油 / 嘉獎 / 嫁給 / 家
我們去喝下午茶 (easy) | reverse | Q: home | ✓ 家 | options: 友美 / 好啊 / 家 / 想
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 一起 / 下午茶 / 你 / 冰淇淋
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 一起 / 冰淇淋 / 我 / 種
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 下午茶 / 你 / 冰淇淋 / 很多
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 下午茶 / 冰淇淋 / 去 / 想
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 下午茶 / 冰淇淋 / 巧克力 / 我
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 他們 / 你 / 冰淇淋 / 有空
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 你 / 冰淇淋 / 啊 / 知道
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 做 / 冰淇淋 / 友美 / 想
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 兩點半 / 冰淇淋 / 友美 / 有
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 冰棒 / 冰沙 / 冰淇淋 / 淇淋
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 冰淇淋 / 友美 / 有空 / 要
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 冰淇淋 / 咖啡廳 / 哪裡 / 知道
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 冰淇淋 / 啊 / 巧克力 / 很多
我們去喝下午茶 (easy) | reverse | Q: ice cream | ✓ 冰淇淋 | options: 冰淇淋 / 巧克力 / 我 / 有
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 一起 / 他們 / 做 / 種
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 下午 / 想 / 星期六 / 種
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 他們 / 冰淇淋 / 好啊 / 種
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 他們 / 家 / 我 / 種
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 他們 / 想 / 知道 / 種
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 你 / 種 / 要 / 週末
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 做 / 去 / 友美 / 種
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 做 / 好吃 / 巧克力 / 種
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 做 / 好吃 / 種 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 兩點半 / 看書 / 種 / 要
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 友美 / 咖啡廳 / 哪裡 / 種
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 友美 / 啊 / 想 / 種
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 喝 / 看書 / 種 / 要
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 型 / 樣 / 秩 / 種
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 型 / 樣 / 種 / 類
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 好吃 / 家 / 種 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: kind | ✓ 種 | options: 樣 / 秩 / 種 / 類
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 一起 / 你 / 巧克力 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 下午 / 他們 / 知道 / 週末
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 下午 / 兩點半 / 去 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 下午 / 我 / 星期六 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 下午茶 / 冰淇淋 / 喝 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 下午茶 / 家 / 巧克力 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 做 / 喝 / 巧克力 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 兩點半 / 友美 / 好吃 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 兩點半 / 家 / 巧克力 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 去 / 咖啡廳 / 啊 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 去 / 好吃 / 想 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 友美 / 有空 / 知道 / 週末
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 哪裡 / 知道 / 聽音樂 / 週末
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 啊 / 好吃 / 家 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 喝 / 好啊 / 家 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 好啊 / 想 / 知道 / 種
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 好啊 / 有 / 看書 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 導致 / 明白 / 清楚 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 導致 / 曉得 / 知道 / 道德
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 明白 / 清晰 / 清楚 / 知道
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 曉得 / 清楚 / 知道 / 道德
我們去喝下午茶 (easy) | reverse | Q: know | ✓ 知道 | options: 清晰 / 清楚 / 知道 / 道德
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 一起 / 下午 / 在 / 很多
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 下午 / 友美 / 家 / 很多
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 下午茶 / 很多 / 想 / 種
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 他們 / 好啊 / 很多 / 星期六
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 你 / 很多 / 有 / 要
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 做 / 啊 / 很多 / 週末
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 做 / 很多 / 星期六 / 種
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 兩點半 / 巧克力 / 很多 / 有
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 冰淇淋 / 很多 / 有空 / 週末
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 去 / 咖啡廳 / 很多 / 有
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 友美 / 咖啡廳 / 很多 / 要
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 啊 / 家 / 很多 / 要
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 大量 / 少數 / 很多 / 數量
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 大量 / 少數 / 很多 / 許多
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 大量 / 很多 / 數量 / 許多
我們去喝下午茶 (easy) | reverse | Q: many | ✓ 很多 | options: 少數 / 很多 / 數量 / 許多
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 一起 / 下午 / 啊 / 好啊
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 下午 / 咖啡廳 / 喝 / 好啊
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 下午茶 / 咖啡廳 / 好啊 / 種
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 他們 / 友美 / 好啊 / 我
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 他們 / 啊 / 好啊 / 家
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 你 / 冰淇淋 / 好啊 / 有空
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 你 / 去 / 好吃 / 好啊
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 做 / 冰淇淋 / 好啊 / 巧克力
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 兩點半 / 哪裡 / 在 / 好啊
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 冰淇淋 / 好啊 / 家 / 週末
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 啊哈 / 好事 / 好事多磨 / 好啊
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 啊哈 / 好事多磨 / 好啊 / 好運
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 好事 / 好事多磨 / 好吧 / 好啊
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 好事 / 好啊 / 好運 / 好運氣
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 好事多磨 / 好吧 / 好啊 / 好運氣
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 好事多磨 / 好啊 / 好運 / 好運氣
我們去喝下午茶 (easy) | reverse | Q: okay | ✓ 好啊 | options: 好啊 / 家 / 我 / 知道
我們去喝下午茶 (easy) | reverse | Q: they | ✓ 他們 | options: 下午 / 他們 / 兩點半 / 好啊
我們去喝下午茶 (easy) | reverse | Q: they | ✓ 他們 | options: 下午茶 / 他們 / 好吃 / 知道
我們去喝下午茶 (easy) | reverse | Q: they | ✓ 他們 | options: 下午茶 / 他們 / 很多 / 知道
我們去喝下午茶 (easy) | reverse | Q: they | ✓ 他們 | options: 人們 / 他們 / 她們 / 我們
我們去喝下午茶 (easy) | reverse | Q: they | ✓ 他們 | options: 他們 / 你 / 喝 / 種
我們去喝下午茶 (easy) | reverse | Q: they | ✓ 他們 | options: 他們 / 冰淇淋 / 在 / 種
我們去喝下午茶 (easy) | reverse | Q: they | ✓ 他們 | options: 他們 / 去 / 哪裡 / 星期六
我們去喝下午茶 (easy) | reverse | Q: they | ✓ 他們 | options: 他們 / 咖啡廳 / 好啊 / 看書
我們去喝下午茶 (easy) | reverse | Q: they | ✓ 他們 | options: 他們 / 哪裡 / 啊 / 好啊
我們去喝下午茶 (easy) | reverse | Q: they | ✓ 他們 | options: 他們 / 好吃 / 巧克力 / 有
我們去喝下午茶 (easy) | reverse | Q: they | ✓ 他們 | options: 他們 / 很多 / 我 / 有
我們去喝下午茶 (easy) | reverse | Q: to do | ✓ 做 | options: 下午 / 做 / 我 / 要
我們去喝下午茶 (easy) | reverse | Q: to do | ✓ 做 | options: 他們 / 做 / 友美 / 家
我們去喝下午茶 (easy) | reverse | Q: to do | ✓ 做 | options: 佇 / 做 / 措辭 / 著作
我們去喝下午茶 (easy) | reverse | Q: to do | ✓ 做 | options: 佇立 / 做 / 著 / 著作
我們去喝下午茶 (easy) | reverse | Q: to do | ✓ 做 | options: 你 / 做 / 去 / 在
我們去喝下午茶 (easy) | reverse | Q: to do | ✓ 做 | options: 做 / 兩點半 / 哪裡 / 想
我們去喝下午茶 (easy) | reverse | Q: to do | ✓ 做 | options: 做 / 冰淇淋 / 啊 / 有空
我們去喝下午茶 (easy) | reverse | Q: to do | ✓ 做 | options: 做 / 去 / 很多 / 要
我們去喝下午茶 (easy) | reverse | Q: to do | ✓ 做 | options: 做 / 哪裡 / 喝 / 有
我們去喝下午茶 (easy) | reverse | Q: to do | ✓ 做 | options: 做 / 哪裡 / 知道 / 要
我們去喝下午茶 (easy) | reverse | Q: to do | ✓ 做 | options: 做 / 看書 / 種 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 一起 / 他們 / 去 / 友美
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 下午 / 他們 / 去 / 很多
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 下午茶 / 去 / 友美 / 巧克力
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 他們 / 去 / 友美 / 很多
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 你 / 去 / 巧克力 / 我
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 做 / 冰淇淋 / 去 / 看書
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 兩點半 / 去 / 啊 / 看書
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 兩點半 / 去 / 好啊 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 兩點半 / 去 / 巧克力 / 要
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 冰淇淋 / 去 / 喝 / 很多
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 去 / 友美 / 好啊 / 種
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 去 / 咖啡廳 / 在 / 有
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 去 / 咖啡廳 / 有 / 週末
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 去 / 好吃 / 家 / 種
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 去 / 家 / 種 / 要
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 去 / 往 / 往事 / 至於
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 去 / 往 / 至 / 至於
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 去 / 往事 / 至 / 赴任
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 去 / 往事 / 至於 / 赴任
我們去喝下午茶 (easy) | reverse | Q: to go | ✓ 去 | options: 去 / 至於 / 赴 / 赴任
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 一起 / 下午 / 種 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 一起 / 好啊 / 家 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 下午茶 / 冰淇淋 / 聽音樂 / 週末
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 你 / 去 / 在 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 你 / 啊 / 我 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 你 / 很多 / 有 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 做 / 我 / 看書 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 做 / 看書 / 種 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 冰淇淋 / 去 / 巧克力 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 冰淇淋 / 好啊 / 星期六 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 咖啡廳 / 有 / 種 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 哪裡 / 想 / 種 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 喝 / 好吃 / 我 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 喝 / 星期六 / 種 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 好吃 / 巧克力 / 有 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 聽力 / 聽力學 / 聽診 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 聽力 / 聽力學 / 聽診器 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 聽力 / 聽診器 / 聽證會 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 聽力學 / 聽診器 / 聽證 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 聽力學 / 聽診器 / 聽證會 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to listen to music | ✓ 聽音樂 | options: 聽診 / 聽診器 / 聽證 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 一起 / 巧克力 / 我 / 看書
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 一起 / 星期六 / 看書 / 聽音樂
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 下午 / 好啊 / 有 / 看書
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 他們 / 啊 / 想 / 看書
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 他們 / 好吃 / 看書 / 種
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 你 / 很多 / 星期六 / 看書
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 做 / 喝 / 很多 / 看書
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 兩點半 / 在 / 想 / 看書
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 冰淇淋 / 在 / 巧克力 / 看書
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 咖啡廳 / 有 / 看書 / 種
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 咖啡廳 / 看書 / 知道 / 週末
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 哪裡 / 啊 / 在 / 看書
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 哪裡 / 喝 / 巧克力 / 看書
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 喝 / 有空 / 看書 / 要
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 看守 / 看書 / 看護 / 看護病人
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 看守門口 / 看書 / 看板廣告 / 看護病人
我們去喝下午茶 (easy) | reverse | Q: to read | ✓ 看書 | options: 看書 / 看板 / 看護 / 看護病人
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 一起 / 他們 / 啊 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 下午 / 做 / 我 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 下午茶 / 哪裡 / 好啊 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 他們 / 冰淇淋 / 有 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 他們 / 啊 / 有 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 他們 / 巧克力 / 我 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 做 / 好吃 / 有空 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 兩點半 / 家 / 想 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 去 / 好吃 / 好啊 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 去 / 好啊 / 有空 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 咖啡廳 / 好吃 / 星期六 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 好啊 / 巧克力 / 有空 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 椰 / 椰子 / 藥 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 椰 / 椰子 / 藥物 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 椰子 / 耀 / 耀眼 / 要
我們去喝下午茶 (easy) | reverse | Q: to want | ✓ 要 | options: 椰子 / 藥 / 藥物 / 要
我們去喝下午茶 (easy) | reverse | Q: together | ✓ 一起 | options: 一同前行 / 一致同意 / 一起 / 一體
我們去喝下午茶 (easy) | reverse | Q: together | ✓ 一起 | options: 一致同意 / 一起 / 一體 / 一體兩面
我們去喝下午茶 (easy) | reverse | Q: together | ✓ 一起 | options: 一起 / 下午茶 / 去 / 巧克力
我們去喝下午茶 (easy) | reverse | Q: together | ✓ 一起 | options: 一起 / 下午茶 / 好啊 / 種
